image,supplied_split,similarity_aware_split,changed_split
Y_002156.jpg,train,train,False
Y_002157.jpg,train,train,False
Y_002158.jpg,train,train,False
Y_002159.jpg,train,train,False
Y_002160.jpg,train,train,False
Y_002161.jpg,train,train,False
Y_002162.jpg,train,train,False
Y_002163.jpg,val,val,False
Y_002164.jpg,train,train,False
Y_002165.jpg,train,train,False
Y_002166.jpg,val,val,False
Y_002167.jpg,train,train,False
Y_002168.jpg,train,train,False
Y_002169.jpg,train,train,False
Y_002170.jpg,train,train,False
Y_002171.jpg,train,train,False
Y_002172.jpg,train,train,False
Y_002173.jpg,train,train,False
Y_002174.jpg,train,train,False
Y_002175.jpg,train,train,False
Y_002176.jpg,train,train,False
Y_002177.jpg,train,train,False
Y_002178.jpg,train,train,False
Y_002179.jpg,train,train,False
Y_002180.jpg,train,train,False
Y_002181.jpg,train,train,False
Y_002182.jpg,train,train,False
Y_002183.jpg,train,train,False
Y_002184.jpg,train,train,False
Y_002185.jpg,train,train,False
Y_002186.jpg,train,train,False
Y_002187.jpg,val,val,False
Y_002188.jpg,train,train,False
Y_002189.jpg,val,val,False
Y_002190.jpg,train,train,False
Y_002191.jpg,train,train,False
Y_002192.jpg,val,val,False
Y_002193.jpg,train,train,False
Y_002196.jpg,train,train,False
Y_002197.jpg,train,train,False
Y_002198.jpg,val,val,False
Y_002199.jpg,val,val,False
Y_002200.jpg,val,val,False
Y_002201.jpg,train,train,False
Y_002203.jpg,val,val,False
Y_002204.jpg,val,val,False
Y_002205.jpg,train,train,False
Y_002206.jpg,train,train,False
Y_002207.jpg,train,train,False
Y_002208.jpg,train,train,False
Y_002209.jpg,train,train,False
Y_002210.jpg,train,train,False
Y_002211.jpg,train,train,False
Y_002212.jpg,train,train,False
Y_002213.jpg,train,train,False
Y_002214.jpg,train,train,False
Y_002215.jpg,train,train,False
Y_002216.jpg,val,val,False
Y_002217.jpg,val,val,False
Y_002220.jpg,train,train,False
Y_002221.jpg,train,train,False
Y_002222.jpg,val,val,False
Y_002224.jpg,val,val,False
Y_002225.jpg,train,train,False
Y_002226.jpg,train,train,False
Y_002227.jpg,train,train,False
Y_002228.jpg,val,val,False
Y_002229.jpg,train,val,True
Y_002230.jpg,train,train,False
Y_002231.jpg,val,val,False
Y_002234.jpg,train,train,False
Y_002235.jpg,val,val,False
Y_002236.jpg,train,train,False
Y_002237.jpg,train,train,False
Y_002238.jpg,train,train,False
Y_002240.jpg,train,train,False
Y_002241.jpg,val,val,False
Y_002243.jpg,train,train,False
Y_002244.jpg,train,train,False
Y_002246.jpg,train,train,False
Y_002247.jpg,train,train,False
Y_002248.jpg,train,train,False
Y_002249.jpg,train,train,False
Y_002250.jpg,train,train,False
Y_002251.jpg,train,train,False
Y_002252.jpg,train,train,False
Y_002253.jpg,train,train,False
Y_002254.jpg,train,train,False
Y_002255.jpg,train,train,False
Y_002256.jpg,train,train,False
Y_002259.jpg,train,train,False
Y_002260.jpg,val,val,False
Y_002263.jpg,train,train,False
Y_002264.jpg,train,train,False
Y_002265.jpg,train,train,False
Y_002266.jpg,train,train,False
Y_002267.jpg,train,train,False
Y_002268.jpg,train,train,False
Y_002269.jpg,val,val,False
Y_002272.jpg,train,train,False
Y_002273.jpg,train,train,False
Y_002274.jpg,train,train,False
Y_002275.jpg,train,train,False
Y_002276.jpg,train,train,False
Y_002277.jpg,val,val,False
Y_002278.jpg,train,train,False
Y_002279.jpg,val,val,False
Y_002280.jpg,train,train,False
Y_002281.jpg,train,train,False
Y_002282.jpg,train,train,False
Y_002284.jpg,val,val,False
Y_002285.jpg,val,val,False
Y_002286.jpg,train,train,False
Y_002288.jpg,train,train,False
Y_002289.jpg,train,train,False
Y_002290.jpg,train,train,False
Y_002291.jpg,train,train,False
Y_002292.jpg,train,train,False
Y_002293.jpg,val,val,False
Y_002294.jpg,train,train,False
Y_002296.jpg,train,train,False
Y_002298.jpg,train,train,False
Y_002299.jpg,train,train,False
Y_002300.jpg,train,train,False
Y_002303.jpg,train,train,False
Y_002304.jpg,train,train,False
Y_002306.jpg,train,train,False
Y_002307.jpg,train,train,False
Y_002308.jpg,train,train,False
Y_002309.jpg,train,train,False
Y_002310.jpg,train,train,False
Y_002311.jpg,val,val,False
Y_002312.jpg,train,train,False
Y_002313.jpg,train,train,False
Y_002314.jpg,train,train,False
Y_002315.jpg,train,train,False
Y_002316.jpg,train,train,False
Y_002317.jpg,val,val,False
Y_002318.jpg,val,val,False
Y_002319.jpg,val,val,False
Y_002320.jpg,train,train,False
Y_002321.jpg,train,train,False
Y_002322.jpg,val,val,False
Y_002323.jpg,train,train,False
Y_002325.jpg,train,train,False
Y_002326.jpg,train,train,False
Y_002327.jpg,train,train,False
Y_002328.jpg,train,train,False
Y_002329.jpg,train,train,False
Y_002330.jpg,train,train,False
Y_002331.jpg,val,val,False
Y_002332.jpg,val,val,False
Y_002333.jpg,train,train,False
Y_002334.jpg,val,val,False
Y_002335.jpg,train,train,False
Y_002336.jpg,train,train,False
Y_002337.jpg,train,train,False
Y_002339.jpg,train,train,False
Y_002340.jpg,train,train,False
Y_002341.jpg,train,train,False
Y_002342.jpg,train,train,False
Y_002343.jpg,train,train,False
Y_002344.jpg,train,train,False
Y_002346.jpg,train,train,False
Y_002347.jpg,train,train,False
Y_002350.jpg,val,val,False
Y_002351.jpg,train,val,True
Y_002354.jpg,val,val,False
Y_002356.jpg,train,train,False
Y_002358.jpg,train,train,False
Y_002361.jpg,val,val,False
Y_002362.jpg,train,train,False
Y_002364.jpg,val,val,False
Y_002365.jpg,val,val,False
Y_002366.jpg,train,train,False
Y_002367.jpg,train,train,False
Y_002368.jpg,val,val,False
Y_002369.jpg,train,train,False
Y_002370.jpg,train,train,False
Y_002371.jpg,train,train,False
Y_002372.jpg,train,train,False
Y_002373.jpg,train,train,False
Y_002374.jpg,train,train,False
Y_002376.jpg,train,train,False
Y_002378.jpg,train,train,False
Y_002380.jpg,train,train,False
Y_002381.jpg,val,val,False
Y_002382.jpg,train,train,False
Y_002383.jpg,val,val,False
Y_002385.jpg,val,val,False
Y_002386.jpg,train,train,False
Y_002387.jpg,train,train,False
Y_002388.jpg,val,val,False
Y_002391.jpg,train,train,False
Y_002392.jpg,train,train,False
Y_002393.jpg,train,train,False
Y_002398.jpg,val,val,False
Y_002399.jpg,train,train,False
Y_002400.jpg,train,train,False
Y_002401.jpg,train,train,False
Y_002402.jpg,train,train,False
Y_002403.jpg,train,train,False
Y_002405.jpg,train,train,False
Y_002406.jpg,train,train,False
Y_002408.jpg,train,train,False
Y_002409.jpg,val,val,False
Y_002410.jpg,train,train,False
Y_002411.jpg,train,train,False
Y_002413.jpg,train,train,False
Y_002414.jpg,train,train,False
Y_002415.jpg,train,train,False
Y_002416.jpg,train,train,False
Y_002417.jpg,train,train,False
Y_002418.jpg,train,train,False
Y_002420.jpg,train,train,False
Y_002421.jpg,val,val,False
Y_002427.jpg,train,train,False
Y_002428.jpg,train,train,False
Y_002429.jpg,train,train,False
Y_002430.jpg,train,train,False
Y_002431.jpg,train,train,False
Y_002432.jpg,train,train,False
Y_002433.jpg,train,train,False
Y_002434.jpg,train,train,False
Y_002440.jpg,train,train,False
Y_002441.jpg,train,train,False
Y_002442.jpg,train,train,False
Y_002443.jpg,val,val,False
Y_002444.jpg,train,train,False
Y_002445.jpg,train,train,False
Y_002446.jpg,train,train,False
Y_002447.jpg,train,train,False
Y_002448.jpg,train,train,False
Y_002450.jpg,train,train,False
Y_002451.jpg,train,train,False
Y_002452.jpg,train,train,False
Y_002453.jpg,train,train,False
Y_002454.jpg,train,train,False
Y_002455.jpg,train,train,False
Y_002456.jpg,train,train,False
Y_002457.jpg,train,train,False
Y_002458.jpg,train,train,False
Y_002459.jpg,train,train,False
Y_002460.jpg,train,train,False
Y_002461.jpg,train,train,False
Y_002462.jpg,train,train,False
Y_002463.jpg,val,val,False
Y_002465.jpg,train,train,False
Y_002466.jpg,train,train,False
Y_002467.jpg,train,train,False
Y_002468.jpg,train,train,False
Y_002469.jpg,train,train,False
Y_002470.jpg,val,val,False
Y_002471.jpg,train,train,False
Y_002472.jpg,train,train,False
Y_002473.jpg,train,train,False
Y_002474.jpg,train,train,False
Y_002476.jpg,train,train,False
Y_002477.jpg,train,train,False
Y_002478.jpg,train,train,False
Y_002479.jpg,val,val,False
Y_002481.jpg,val,val,False
Y_002482.jpg,train,train,False
Y_002483.jpg,train,train,False
Y_002484.jpg,train,train,False
Y_002485.jpg,val,val,False
Y_002487.jpg,train,train,False
Y_002489.jpg,train,train,False
Y_002490.jpg,train,train,False
Y_002491.jpg,train,train,False
Y_002492.jpg,train,train,False
Y_002493.jpg,val,val,False
Y_002494.jpg,val,val,False
Y_002495.jpg,train,train,False
Y_002496.jpg,val,val,False
Y_002497.jpg,train,train,False
Y_002498.jpg,train,train,False
Y_002499.jpg,val,val,False
Y_002500.jpg,train,train,False
Y_002501.jpg,train,train,False
Y_002503.jpg,train,train,False
Y_002504.jpg,val,val,False
Y_002505.jpg,train,train,False
Y_002506.jpg,train,train,False
Y_002507.jpg,train,train,False
Y_002508.jpg,train,train,False
Y_002509.jpg,train,train,False
Y_002510.jpg,train,train,False
Y_002512.jpg,train,train,False
Y_002515.jpg,train,train,False
Y_002516.jpg,train,train,False
Y_002517.jpg,train,train,False
Y_002518.jpg,train,train,False
Y_002519.jpg,val,val,False
Y_002520.jpg,train,train,False
Y_002521.jpg,train,train,False
Y_002523.jpg,train,train,False
Y_002524.jpg,train,train,False
Y_002525.jpg,train,train,False
Y_002526.jpg,val,val,False
Y_002527.jpg,train,train,False
Y_002529.jpg,train,train,False
Y_002530.jpg,train,train,False
Y_002531.jpg,train,train,False
Y_002532.jpg,val,val,False
Y_002533.jpg,train,train,False
Y_002534.jpg,train,train,False
Y_002535.jpg,train,train,False
Y_002539.jpg,train,train,False
Y_002543.jpg,train,train,False
Y_002544.jpg,train,train,False
Y_002545.jpg,val,val,False
Y_002546.jpg,val,val,False
Y_002547.jpg,train,train,False
Y_002548.jpg,train,train,False
Y_002549.jpg,val,val,False
Y_002550.jpg,train,train,False
Y_002551.jpg,train,train,False
Y_002552.jpg,train,train,False
Y_002557.jpg,val,val,False
Y_002559.jpg,train,train,False
Y_002560.jpg,train,train,False
Y_002562.jpg,train,train,False
Y_002563.jpg,train,train,False
Y_002564.jpg,train,train,False
Y_002565.jpg,val,val,False
Y_002566.jpg,train,train,False
Y_002567.jpg,val,val,False
Y_002568.jpg,train,train,False
Y_002570.jpg,train,train,False
Y_002571.jpg,train,train,False
Y_002572.jpg,train,train,False
Y_002574.jpg,train,train,False
Y_002575.jpg,train,train,False
Y_002576.jpg,val,val,False
Y_002577.jpg,train,train,False
Y_002578.jpg,train,train,False
Y_002579.jpg,train,train,False
Y_002580.jpg,train,train,False
Y_002581.jpg,train,train,False
Y_002582.jpg,val,val,False
Y_002583.jpg,train,train,False
Y_002585.jpg,train,train,False
Y_002586.jpg,train,train,False
Y_002587.jpg,train,train,False
Y_002588.jpg,train,train,False
Y_002589.jpg,train,train,False
Y_002615.jpg,train,train,False
Y_002632.jpg,train,train,False
Y_002675.jpg,train,train,False
Y_002683.jpg,train,train,False
Y_002730.jpg,train,train,False
Y_002805.jpg,train,train,False
Y_002853.jpg,val,val,False
Y_002857.jpg,train,train,False
Y_002869.jpg,train,train,False
Y_002871.jpg,val,val,False
Y_002873.jpg,train,train,False
Y_002879.jpg,train,train,False
Y_002880.jpg,train,train,False
Y_002883.jpg,train,train,False
Y_002937.jpg,train,train,False
Y_002943.jpg,train,train,False
Y_002947.jpg,train,train,False
Y_002976.jpg,train,train,False
Y_002994.jpg,train,train,False
Y_003001.jpg,train,train,False
Y_003006.jpg,train,train,False
Y_003031.jpg,train,train,False
Y_003036.jpg,val,val,False
Y_003043.jpg,val,val,False
Y_003061.jpg,train,train,False
Y_003064.jpg,train,train,False
Y_003079.jpg,train,train,False
Y_003091.jpg,train,train,False
Y_003109.jpg,train,train,False
Y_003133.jpg,train,train,False
Y_003231.jpg,train,train,False
Y_003406.jpg,train,train,False
Y_003578.jpg,val,val,False
Y_003579.jpg,train,train,False
Y_003581.jpg,train,train,False
Y_003599.jpg,val,val,False
Y_003624.jpg,val,val,False
Y_003653.jpg,train,train,False
Y_003663.jpg,val,val,False
Y_003740.jpg,train,train,False
Y_003799.jpg,train,train,False
Y_003807.jpg,train,train,False
Y_003827.jpg,train,train,False
Y_003864.jpg,train,train,False
Y_003939.jpg,train,train,False
Y_004002.jpg,val,val,False
Y_004039.jpg,train,train,False
Y_004052.jpg,train,train,False
Y_004063.jpg,train,train,False
Y_004064.jpg,train,train,False
Y_004065.jpg,train,train,False
Y_004067.jpg,train,train,False
Y_004071.jpg,train,train,False
Y_004072.jpg,val,val,False
Y_004186.jpg,train,train,False
Y_004267.jpg,train,train,False
Y_004498.jpg,train,train,False
Y_004503.jpg,val,val,False
Y_004518.jpg,train,train,False
Y_004521.jpg,train,train,False
Y_004554.jpg,val,val,False
Y_004573.jpg,val,val,False
Y_004575.jpg,train,train,False
Y_004602.jpg,train,train,False
Y_004605.jpg,train,train,False
Y_004638.jpg,train,train,False
Y_004682.jpg,val,val,False
Y_004687.jpg,val,val,False
Y_004690.jpg,train,train,False
Y_004807.jpg,train,train,False
Y_004841.jpg,train,train,False
Y_004843.jpg,train,train,False
Y_004854.jpg,val,val,False
Y_004904.jpg,val,val,False
Y_005057.jpg,train,train,False
Y_005860.jpg,train,train,False
Y_005898.jpg,train,train,False
Y_005959.jpg,train,train,False
Y_006290.jpg,train,train,False
Y_006302.jpg,train,train,False
Y_006375.jpg,train,train,False
Y_006520.jpg,train,train,False
Y_006541.jpg,train,train,False
Y_006658.jpg,train,train,False
Y_006920.jpg,train,train,False
Y_007159.jpg,train,train,False
Y_007224.jpg,train,train,False
Y_007227.jpg,train,train,False
Y_007234.jpg,train,train,False
Y_007292.jpg,train,train,False
Y_007350.jpg,train,train,False
Y_007555.jpg,train,train,False
Y_007719.jpg,train,train,False
Y_007904.jpg,val,val,False
Y_008006.jpg,train,train,False
Y_008182.jpg,train,train,False
Y_008232.jpg,train,train,False
Y_008271.jpg,val,val,False
Y_008272.jpg,val,val,False
Y_008390.jpg,train,train,False
Y_008504.jpg,train,train,False
Y_008513.jpg,train,train,False
Y_008515.jpg,train,train,False
Y_008516.jpg,train,train,False
Y_008529.jpg,val,val,False
Y_008530.jpg,train,train,False
Y_008537.jpg,train,train,False
Y_008539.jpg,train,train,False
Y_008542.jpg,train,train,False
Y_008543.jpg,train,train,False
Y_008570.jpg,train,train,False
Y_008578.jpg,train,train,False
Y_008646.jpg,train,train,False
Y_008766.jpg,train,train,False
Y_008769.jpg,train,train,False
Y_008863.jpg,train,train,False
Y_009115.jpg,train,train,False
Y_009195.jpg,train,train,False
Y_009267.jpg,train,train,False
Y_009291.jpg,val,val,False
Y_009317.jpg,train,train,False
Y_009333.jpg,train,train,False
Y_009371.jpg,train,train,False
Y_009647.jpg,train,train,False
Y_009661.jpg,train,train,False
Y_009674.jpg,val,val,False
Y_009694.jpg,train,train,False
Y_009707.jpg,val,val,False
Y_009868.jpg,train,train,False
Y_009873.jpg,train,train,False
Y_009919.jpg,train,train,False
Y_009920.jpg,val,val,False
Y_009946.jpg,val,val,False
Y_010017.jpg,train,train,False
Y_010037.jpg,train,train,False
Y_010053.jpg,train,train,False
Y_010054.jpg,train,train,False
Y_010088.jpg,train,train,False
Y_010108.jpg,train,train,False
Y_010109.jpg,train,train,False
Y_010119.jpg,train,train,False
Y_010148.jpg,val,val,False
Y_010240.jpg,train,train,False
Y_010250.jpg,train,train,False
Y_010267.jpg,train,train,False
Y_010333.jpg,train,train,False
Y_010343.jpg,val,val,False
Y_010365.jpg,train,train,False
Y_010381.jpg,train,train,False
Y_010386.jpg,train,train,False
Y_010407.jpg,train,train,False
Y_010423.jpg,train,train,False
Y_010470.jpg,train,train,False
Y_010496.jpg,train,train,False
Y_010610.jpg,train,train,False
Y_010614.jpg,train,train,False
Y_010651.jpg,train,train,False
Y_010692.jpg,train,train,False
Y_010693.jpg,train,train,False
Y_010700.jpg,train,train,False
Y_010712.jpg,train,train,False
Y_010769.jpg,train,train,False
Y_010822.jpg,train,train,False
Y_010828.jpg,val,val,False
Y_010858.jpg,train,train,False
Y_010891.jpg,train,train,False
Y_010966.jpg,train,train,False
Y_010998.jpg,train,train,False
Y_011010.jpg,train,train,False
Y_011022.jpg,train,train,False
Y_011029.jpg,val,val,False
Y_011099.jpg,train,train,False
Y_011123.jpg,val,val,False
Y_011132.jpg,val,val,False
Y_011163.jpg,train,train,False
Y_011194.jpg,train,train,False
Y_011220.jpg,val,val,False
Y_011228.jpg,train,train,False
Y_011261.jpg,train,train,False
Y_011309.jpg,val,val,False
Y_011315.jpg,train,train,False
Y_011411.jpg,train,train,False
Y_011420.jpg,train,train,False
Y_011423.jpg,train,train,False
Y_011424.jpg,val,val,False
Y_011425.jpg,train,train,False
Y_011426.jpg,train,train,False
Y_011427.jpg,val,val,False
Y_011428.jpg,train,train,False
Y_011429.jpg,val,val,False
Y_011430.jpg,val,val,False
Y_011436.jpg,train,train,False
Y_011437.jpg,val,val,False
Y_011441.jpg,train,train,False
Y_011443.jpg,val,val,False
Y_011445.jpg,train,train,False
Y_011446.jpg,train,train,False
Y_011449.jpg,train,train,False
Y_011453.jpg,train,train,False
Y_011458.jpg,train,train,False
Y_011473.jpg,train,train,False
Y_011484.jpg,train,train,False
Y_011486.jpg,train,train,False
Y_011487.jpg,train,train,False
Y_011488.jpg,val,val,False
Y_011491.jpg,val,val,False
Y_011492.jpg,train,train,False
Y_011496.jpg,train,train,False
Y_011498.jpg,train,train,False
Y_011499.jpg,train,train,False
Y_011500.jpg,train,train,False
Y_011502.jpg,train,train,False
Y_011505.jpg,train,train,False
Y_011508.jpg,train,train,False
Y_011511.jpg,train,train,False
Y_011513.jpg,train,train,False
Y_011514.jpg,train,train,False
Y_011519.jpg,train,train,False
Y_011521.jpg,train,train,False
Y_011524.jpg,train,train,False
Y_011526.jpg,train,train,False
Y_011527.jpg,train,train,False
Y_011528.jpg,train,train,False
Y_011529.jpg,train,train,False
Y_011532.jpg,train,train,False
Y_011533.jpg,train,train,False
Y_011534.jpg,train,train,False
Y_011536.jpg,train,train,False
Y_011538.jpg,train,train,False
Y_011542.jpg,train,train,False
Y_011544.jpg,val,val,False
Y_011549.jpg,train,train,False
Y_011550.jpg,train,train,False
Y_011551.jpg,train,train,False
Y_011554.jpg,train,train,False
Y_011561.jpg,train,train,False
Y_011563.jpg,train,train,False
Y_011565.jpg,train,train,False
Y_011569.jpg,train,train,False
Y_011570.jpg,train,train,False
Y_011571.jpg,train,train,False
Y_011573.jpg,train,train,False
Y_011575.jpg,train,train,False
Y_011577.jpg,train,train,False
Y_011580.jpg,train,train,False
Y_011581.jpg,train,train,False
Y_011584.jpg,train,train,False
Y_011585.jpg,val,val,False
Y_011593.jpg,train,train,False
Y_011594.jpg,train,train,False
Y_011614.jpg,val,val,False
Y_011621.jpg,train,train,False
Y_011626.jpg,train,train,False
Y_011627.jpg,train,train,False
Y_011633.jpg,train,train,False
Y_011640.jpg,train,train,False
Y_011643.jpg,val,val,False
Y_011649.jpg,train,train,False
Y_011654.jpg,train,train,False
Y_011655.jpg,train,train,False
Y_011657.jpg,train,train,False
Y_011659.jpg,val,val,False
Y_011660.jpg,train,train,False
Y_011666.jpg,train,train,False
Y_011668.jpg,train,train,False
Y_011669.jpg,train,train,False
Y_011674.jpg,train,train,False
Y_011675.jpg,val,val,False
Y_011677.jpg,train,train,False
Y_011680.jpg,train,train,False
Y_011681.jpg,train,train,False
Y_011682.jpg,train,train,False
